time, lin_acc_x, lin_acc_y, lin_acc_z, ang_vel_x, ang_vel_y, ang_vel_z
0.4666667,9.388572,3.484634,0.024358118,1.0668913,0.17751156,-0.0051863487
0.48333335,9.433155,3.1931276,0.017610569,0.97543406,0.16347483,-0.005161315
0.5,9.4793825,2.8915064,0.0116068255,0.8968861,0.15125883,-0.0046894383
0.5166667,9.508497,2.6970088,0.00785635,0.8290481,0.14082272,-0.0052840225
0.53333336,9.532499,2.5423994,0.00561036,0.7762805,0.13270311,-0.004838899
0.55,9.553766,2.4042926,0.0040835235,0.7271779,0.12509684,-0.0048390417
0.5666667,9.56778,2.3112996,0.0030439245,0.6866712,0.118880756,-0.0048678955
0.5833334,9.580044,2.2307572,0.002387413,0.6520826,0.11350217,-0.0042379727
0.6,9.5899935,2.161893,0.0019121619,0.6201653,0.10847988,-0.0038661787
0.6166667,9.596783,2.1142104,0.0015615749,0.59370065,0.10435381,-0.0037191936
0.6333334,9.605088,2.061987,0.0013236725,0.571779,0.10099535,-0.0037060236
0.65000004,9.613825,2.006269,0.0011121542,0.55368555,0.09813137,-0.0027488486
0.6666667,9.61892,1.970276,0.0009455575,0.53616804,0.095392935,-0.0028376242
0.6833334,9.623922,1.9375848,0.00084568054,0.52487,0.09364735,-0.0021817805
0.70000005,9.630387,1.8965964,0.0007647975,0.5141426,0.09196445,-0.0018737174
0.7166667,9.635714,1.8627869,0.00069818716,0.5074152,0.090978466,-0.0017039211
0.73333335,9.641656,1.8269844,0.0006676542,0.5037182,0.090470515,-0.001258448
0.75000006,9.647907,1.7888708,0.0006698336,0.50217795,0.09033048,-0.0010492624
0.7666667,9.653605,1.754607,0.0006849187,0.5041465,0.09078642,-0.00078278163
0.78333336,9.6601715,1.7160603,0.0007180444,0.50896347,0.09173459,-0.0005779838
0.8000001,9.667211,1.6751018,0.000787257,0.5171816,0.09327257,-0.00039010448
0.8166667,9.674684,1.6319788,0.00089639064,0.5288718,0.095413685,-0.00022470354
0.8333334,9.682883,1.5850197,0.0010391064,0.544425,0.098240115,-0.00011249083
0.85,9.692089,1.5329425,0.0012336583,0.56446403,0.10186533,-2.24687e-05
0.86666673,9.702659,1.4735942,0.001508983,0.589489,0.10638107,2.7857523e-05
0.8833334,9.714767,1.4061455,0.0018808092,0.62035537,0.11196138,5.802837e-05
0.90000004,9.728926,1.3293488,0.0023802805,0.65798795,0.11884213,0.00014240187
0.9166667,9.7457285,1.2422032,0.003069923,0.7033623,0.12727626,0.00029293358
0.9333334,9.765886,1.1432447,0.004023754,0.7581222,0.13770624,0.000534975
0.95000005,9.790611,1.0273383,0.00531223,0.8240909,0.15054806,0.0007902152
0.9666667,9.821745,0.887359,0.0071234675,0.9047858,0.16674536,0.001146611
0.9833334,9.861556,0.7137878,0.009755824,1.0026612,0.1868353,0.0014393473
1.0,9.912769,0.4977411,0.013617444,1.1241595,0.21263535,0.0018558396
1.0166668,9.980867,0.22156751,0.019407373,1.2739389,0.2454411,0.0022360887
1.0333334,10.071934,-0.13814974,0.028356474,1.4633777,0.2881755,0.0025933671
1.0500001,10.195883,-0.6278684,0.04254867,1.7053068,0.3438605,0.0027780642
1.0666667,10.371455,-1.3095552,0.06613737,2.023218,0.41969734,0.0031371226
1.0833334,10.622005,-2.244824,0.10574017,2.4355266,0.52131873,0.0033695758
1.1,10.980547,-3.5281208,0.17376891,2.9896574,0.66351384,0.003648943
1.1166667,11.490606,-5.3626614,0.2949594,3.7356985,0.85618544,0.003057724
1.1333334,12.160734,-7.686168,0.47445944,4.6760435,1.1135767,0.0015034843
1.1500001,12.0275,-6.375866,0.17408875,4.6608367,1.1552904,-0.0006258362
1.1666667,10.823514,-0.6199856,-0.54836315,4.671474,1.1515177,-0.7093591
1.1833334,10.241973,2.784565,-0.5947361,4.6301694,1.274783,-0.96544856
1.2,10.4638405,3.1399522,-0.17118548,4.603245,1.3698521,-1.171784
1.2166667,9.271383,7.5102444,-0.5169618,3.3483498,1.0918833,-1.4978456
1.2333333,7.5845795,12.837388,-0.6536127,3.0260909,1.0906206,-1.6493676
1.2500001,7.9152718,11.268097,0.19689775,2.6333086,1.0456334,-1.7536182
1.2666668,8.32303,9.039547,0.334981,2.1984813,0.9588918,-1.821467
1.2833334,7.6598496,9.91313,0.0074356506,1.7334698,0.82780635,-1.8766373
1.3000001,6.9656916,10.595873,0.051706836,1.2525101,0.65477127,-1.9258723
1.3166667,6.2567286,11.121502,0.083026536,0.76161313,0.43872455,-1.9871112
1.3333334,5.551577,11.502042,0.10621171,0.2782528,0.1867176,-2.0493581
1.35,4.7793083,11.873177,0.1235707,-0.23960046,-0.13082924,-1.9587582
1.3666668,3.9156194,12.304103,0.14315544,-0.7514042,-0.4934627,-1.8324238
1.3833334,3.0754342,12.656078,0.17227489,-1.276057,-0.9081553,-1.7521983
1.4000001,2.2025824,13.022439,0.21087494,-1.8258613,-1.3863503,-1.7139213
1.4166667,3.5417223,10.620844,0.023052664,-1.5198984,-1.2281585,-1.8310744
1.4333334,7.6282835,5.1338367,-0.31426397,-1.1539178,-1.0546551,-0.5490085
1.45,9.872019,2.6301174,-0.2570855,-0.97755647,-0.8695457,-0.40755877
1.4666667,11.330221,1.5461597,-0.054464966,-0.2078107,-0.19558083,-0.13313513
1.4833335,12.884385,0.12974834,0.013931772,-0.019384315,-0.018304454,-0.00037815564
1.5000001,11.2726,2.073256,0.117487855,0.17502691,0.1583792,0.1399865
1.5166668,7.631036,6.184806,0.09135317,-0.29593602,-0.26796874,0.2987578
1.5333334,5.7664604,8.261458,-0.003994757,-0.07170106,-0.063199,0.4426769
1.5500001,7.4948487,6.3365374,-0.012608362,-0.013727522,-0.011885814,0.586232
1.5666667,8.498056,5.2144623,0.005361825,-0.00509174,-0.0044238605,0.71904045
1.5833334,7.7663774,6.0216455,0.008121085,-0.0024659908,-0.002055276,0.84707576
1.6000001,7.678169,6.110868,0.000446944,-0.0016202681,-0.0012863802,0.975484
1.6166668,7.759626,6.0041847,7.1006375e-06,-0.0013398015,-0.0010133953,1.1010569
1.6333334,7.8729806,5.853783,-4.2037636e-06,-0.0012294175,-0.00088154664,1.2255627
1.6500001,8.002646,5.6749096,-5.6778435e-06,-0.0011841613,-0.0008035929,1.3495474
1.6666667,8.142151,5.4727893,-5.3004246e-06,-0.0011725127,-0.000750866,1.4711267
1.6833334,8.288179,5.2490067,-4.5082465e-06,-0.0011794941,-0.0007070154,1.5907801
1.7,8.438439,5.003898,-5.25856e-06,-0.0011946107,-0.0006683776,1.7087133
1.7166667,8.590825,4.737557,-6.190313e-06,-0.0012308294,-0.0006323483,1.8250794
1.7333335,8.736143,4.464068,-9.1522215e-06,0.008339912,0.004215055,1.3690388
1.7500001,8.804237,4.3292933,-1.3699229e-05,0.0014625876,0.00053319876,0.9254172
1.7666668,8.808681,4.316867,-7.132089e-06,0.0009802302,0.0004581055,0.49771038
1.7833334,8.808018,4.3174944,2.0927496e-06,0.000866111,0.00041169784,0.08153019
1.8000001,8.792221,4.3511767,-1.0261547e-06,0.00083385094,0.00041032385,-0.3841197
1.8166667,8.724104,4.48643,-4.6286896e-06,0.0008318696,0.00043398107,-0.93748325
1.8333334,8.706229,4.5210896,-5.1853644e-06,-0.0010436119,-0.0005244128,5.194269e-06
1.8500001,8.704898,4.5235295,-5.4249745e-06,9.938276e-05,5.1560466e-05,-2.112376e-06
1.8666668,8.7101345,4.513299,-4.682966e-06,0.00016558993,8.581886e-05,-4.2666147e-06
1.8833334,8.711536,4.510572,-5.1517536e-06,0.0001833213,9.500678e-05,-5.825225e-06
1.9000001,8.709497,4.5145073,-4.5013235e-06,0.00018647074,9.663471e-05,-6.503843e-06
1.9166667,8.709365,4.514764,-5.2371315e-06,0.00019005983,9.850491e-05,-7.540453e-06
1.9333334,8.709334,4.514821,-5.7964894e-06,0.00019011933,9.85405e-05,-7.7375e-06
1.95,8.70932,4.5148473,-5.1866978e-06,0.00018857344,9.7766766e-05,-7.634191e-06
1.9666668,8.709297,4.514891,-5.5013966e-06,0.00018093109,9.37486e-05,-6.9256553e-06
1.9833335,8.709271,4.5149426,-5.017707e-06,0.0001717446,8.8945926e-05,-6.2725603e-06
2.0,8.709246,4.5149913,-4.6527807e-06,0.00015678107,8.129996e-05,-4.6412265e-06
2.016667,8.709231,4.5150185,-3.9258616e-06,0.00014680896,7.608076e-05,-3.4838906e-06
2.0333335,8.709237,4.515008,-3.541042e-06,0.00013614743,7.054898e-05,-1.6812736e-06
2.0500002,8.70927,4.514945,-4.2991055e-06,0.00014096397,7.303652e-05,2.76616e-07
2.0666668,8.709354,4.514782,-5.07056e-06,0.00016430308,8.513121e-05,2.5791821e-06
2.0833335,8.709395,4.514703,-4.469062e-06,0.00015915436,8.251072e-05,5.424422e-06
2.1000001,8.709495,4.5145116,-5.512018e-06,0.00024932844,0.00012924391,8.949849e-06
2.1166668,8.699738,4.533305,-6.2221757e-06,-0.0035253367,-0.0018350655,-0.10829807
2.1333334,8.683696,4.5640764,-8.078295e-06,-0.001551178,-0.00081658707,-0.20729184
2.15,8.672602,4.5848503,-6.417038e-06,-0.0014418227,-0.00076831185,-0.30185932
2.1666667,8.647031,4.632592,-4.0965792e-06,-0.0014247878,-0.0007738181,-0.39308771
2.1833334,8.606895,4.7068734,-4.6082523e-06,-0.0014097778,-0.0007826093,-0.4826025
2.2,8.563456,4.785399,-5.413818e-06,-0.0013885316,-0.0007912206,-0.5597003
2.2166667,8.514385,4.872116,-6.233064e-06,-0.0013730868,-0.00080289156,-0.6229433
2.2333333,8.457468,4.970213,-6.30207e-06,-0.0013197362,-0.0007936329,-0.7132376
2.25,8.392251,5.0795035,-4.7118683e-06,-0.0012377204,-0.0007705402,-0.8095698
2.266667,8.329342,5.181986,-5.765959e-06,-0.0011030134,-0.00071244343,-0.365155
2.2833335,8.317344,5.2013383,-6.3837338e-06,-0.0012148911,-0.00076912745,-0.04779785
2.3000002,8.331536,5.178828,-6.9569223e-06,-0.0010294262,-0.00064170244,0.10472835
